tourney_id,tourney_name,surface,tourney_level,tourney_date
2016-M-DC-2016-G2-AO-M-TPE-THA-01,Davis Cup G2 R3: TPE vs THA,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-AUS-SVK-01,Davis Cup WG PO: AUS vs SVK,Grass,D,2016-09-16
2016-M-DC-2016-WG-PO-BEL-BRA-01,Davis Cup WG PO: BEL vs BRA,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-CAN-CHI-01,Davis Cup WG PO: CAN vs CHI,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-ESP-IND-01,Davis Cup WG PO: ESP vs IND,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-GER-POL-01,Davis Cup WG PO: GER vs POL,Clay,D,2016-09-16
2016-M-DC-2016-WG-PO-JPN-UKR-01,Davis Cup WG PO: JPN vs UKR,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-KAZ-RUS-01,Davis Cup WG PO: KAZ vs RUS,Hard,D,2016-09-16
2016-M-DC-2016-WG-PO-SUI-UZB-01,Davis Cup WG PO: SUI vs UZB,Clay,D,2016-09-16
2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,D,2016-09-16
2016-M-DC-2016-WG-M-GBR-ARG-01,Davis Cup WG SF: GBR vs ARG,Hard,D,2016-09-16
2016-0341,Metz,Hard,A,2016-09-19
2016-0568,St. Petersburg,Hard,A,2016-09-19
2016-7581,Chengdu,Hard,A,2016-09-26
2016-6967,Shenzhen,Hard,A,2016-09-26
2016-M015,Beijing,Hard,A,2016-10-03
2016-0329,Tokyo,Hard,A,2016-10-03
2016-5014,Shanghai Masters,Hard,M,2016-10-10
2016-7485,Antwerp,Hard,A,2016-10-17
2016-M014,Moscow,Hard,A,2016-10-17
2016-0429,Stockholm,Hard,A,2016-10-17
2016-0328,Basel,Hard,A,2016-10-24
2016-0337,Vienna,Hard,A,2016-10-24
2016-0352,Paris Masters,Hard,M,2016-10-31
2016-0605,Tour Finals,Hard,F,2016-11-14
2016-M-DC-2016-WG-M-ARG-CRO-01,Davis Cup WG F: ARG vs CRO,Hard,D,2016-11-25
2017-M020,Brisbane,Hard,A,2017-01-02
2017-0891,Chennai,Hard,A,2017-01-02
2017-0451,Doha,Hard,A,2017-01-02
2017-0301,Auckland,Hard,A,2017-01-09
2017-M001,Sydney,Hard,A,2017-01-09
2017-580,Australian Open,Hard,G,2017-01-16
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,D,2017-02-03
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,D,2017-02-03
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,D,2017-02-03
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,D,2017-02-03
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,D,2017-02-03
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,D,2017-02-03
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,Davis Cup G1 R1: UZB vs KOR,Hard,D,2017-02-03
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,Davis Cup G1 R2: SVK vs HUN,Hard,D,2017-02-03
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,D,2017-02-03
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,D,2017-02-03
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,D,2017-02-03
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,D,2017-02-03
2017-M-DC-2017-G2-AO-M-KUW-THA-01,Davis Cup G2 R1: KUW vs THA,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,D,2017-02-03
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,D,2017-02-03
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,D,2017-02-03
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,D,2017-02-03
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,D,2017-02-03
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-CAN-GBR-01,Davis Cup WG R1: CAN vs GBR,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-CZE-AUS-01,Davis Cup WG R1: CZE vs AUS,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-ESP-CRO-01,Davis Cup WG R1: ESP vs CRO,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-JPN-FRA-01,Davis Cup WG R1: JPN vs FRA,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-RUS-SRB-01,Davis Cup WG R1: RUS vs SRB,Hard,D,2017-02-03
2017-M-DC-2017-WG-M-SUI-USA-01,Davis Cup WG R1: SUI vs USA,Hard,D,2017-02-03
2017-0375,Montpellier,Hard,A,2017-02-06
2017-7161,Quito,Clay,A,2017-02-06
2017-7434,Sofia,Hard,A,2017-02-06
2017-0506,Buenos Aires,Clay,A,2017-02-13
2017-0402,Memphis,Hard,A,2017-02-13
2017-0407,Rotterdam,Hard,A,2017-02-13
2017-M-DC-2017-G1-AO-M-TPE-CHN-01,Davis Cup G1 R1: TPE vs CHN,Hard,D,2017-02-17
2017-0499,Delray Beach,Hard,A,2017-02-20
2017-0496,Marseille,Hard,A,2017-02-20
2017-6932,Rio de Janeiro,Clay,A,2017-02-20
2017-M004,Acapulco,Hard,A,2017-02-27
2017-0495,Dubai,Hard,A,2017-02-27
2017-0533,Sao Paulo,Clay,A,2017-02-27
2017-M006,Indian Wells Masters,Hard,M,2017-03-06
2017-M007,Miami Masters,Hard,M,2017-03-20
2017-M-DC-2017-G1-EPA-M-BLR-AUT-01,Davis Cup G1 R2: BLR vs AUT,Hard,D,2017-04-07
2017-M-DC-2017-G1-AM-M-BRA-ECU-01,Davis Cup G1 R2: BRA vs ECU,Clay,D,2017-04-07
2017-M-DC-2017-G1-AM-M-CHI-COL-01,Davis Cup G1 R2: CHI vs COL,Clay,D,2017-04-07
2017-M-DC-2017-G1-AO-M-KAZ-CHN-01,Davis Cup G1 R2: KAZ vs CHN,Clay,D,2017-04-07
2017-M-DC-2017-G1-EPA-M-NED-BIH-01,Davis Cup G1 R2: NED vs BIH,Hard,D,2017-04-07
2017-M-DC-2017-G1-EPA-M-POR-UKR-01,Davis Cup G1 R2: POR vs UKR,Clay,D,2017-04-07
2017-M-DC-2017-G1-AO-M-UZB-IND-01,Davis Cup G1 R2: UZB vs IND,Hard,D,2017-04-07
2017-M-DC-2017-G2-AM-M-BAR-GUA-01,Davis Cup G2 R2: BAR vs GUA,Hard,D,2017-04-07
2017-M-DC-2017-G2-AM-M-ESA-VEN-01,Davis Cup G2 R2: ESA vs VEN,Hard,D,2017-04-07
2017-M-DC-2017-G2-EPA-M-LTU-GEO,Davis Cup G2 R2: LTU vs GEO,Hard,D,2017-04-07
2017-M-DC-2017-G2-EPA-M-NOR-DEN-01,Davis Cup G2 R2: NOR vs DEN,Hard,D,2017-04-07
2017-M-DC-2017-G2-AO-M-PHI-THA-01,Davis Cup G2 R2: PHI vs THA,Hard,D,2017-04-07
2017-M-DC-2017-G2-EPA-M-RSA-SLO-01,Davis Cup G2 R2: RSA vs SLO,Hard,D,2017-04-07
2017-M-DC-2017-G2-EPA-M-SWE-TUR-01,Davis Cup G2 R2: SWE vs TUR,Clay,D,2017-04-07
2017-M-DC-2017-WG-M-AUS-USA-01,Davis Cup WG QF: AUS vs USA,Hard,D,2017-04-07
2017-M-DC-2017-WG-M-FRA-GBR-01,Davis Cup WG QF: FRA vs GBR,Clay,D,2017-04-07
2017-M-DC-2017-WG-M-ITA-BEL-01,Davis Cup WG QF: ITA vs BEL,Hard,D,2017-04-07
2017-M-DC-2017-WG-M-SRB-ESP-01,Davis Cup WG QF: SRB vs ESP,Hard,D,2017-04-07
2017-0717,Houston,Clay,A,2017-04-10
2017-0360,Marrakech,Clay,A,2017-04-10
2017-0410,Monte Carlo Masters,Clay,M,2017-04-17
2017-0425,Barcelona,Clay,A,2017-04-24
2017-7648,Budapest,Clay,A,2017-04-24
2017-7290,Estoril,Clay,A,2017-05-01
2017-7163,Istanbul,Clay,A,2017-05-01
2017-0308,Munich,Clay,A,2017-05-01
2017-M021,Madrid Masters,Clay,M,2017-05-08
2017-M009,Rome Masters,Clay,M,2017-05-15
2017-0322,Geneva,Clay,A,2017-05-22
2017-7694,Lyon,Clay,A,2017-05-22
2017-520,Roland Garros,Clay,G,2017-05-29
2017-M010,s Hertogenbosch,Grass,A,2017-06-12
2017-0321,Stuttgart,Grass,A,2017-06-12
2017-0500,Halle,Grass,A,2017-06-19
2017-0311,Queen's Club,Grass,A,2017-06-19
2017-7650,Antalya,Grass,A,2017-06-26
2017-M016,Eastbourne,Grass,A,2017-06-26
2017-540,Wimbledon,Grass,G,2017-07-03
2017-0316,Bastad,Clay,A,2017-07-17
2017-0315,Newport,Grass,A,2017-07-17
2017-0439,Umag,Clay,A,2017-07-17
2017-6116,Atlanta,Hard,A,2017-07-24
2017-0314,Gstaad,Clay,A,2017-07-24
2017-0414,Hamburg,Clay,A,2017-07-24
2017-0319,Kitzbuhel,Clay,A,2017-07-31
2017-7480,Los Cabos,Hard,A,2017-07-31
2017-M035,Washington,Hard,A,2017-07-31
2017-0421,Canada Masters,Hard,M,2017-08-07
2017-M024,Cincinnati Masters,Hard,M,2017-08-14
2017-6242,Winston-Salem,Hard,A,2017-08-21
2017-560,US Open,Hard,G,2017-08-28
2017-M-DC-2017-G2-AM-M-BAR-VEN-01,Davis Cup G2 R3: BAR vs VEN,Hard,D,2017-09-15
2017-M-DC-2017-G2-EPA-M-DEN-RSA-01,Davis Cup G2 R3: DEN vs RSA,Hard,D,2017-09-15
2017-M-DC-2017-G2-AO-M-PAK-THA-01,Davis Cup G2 R3: PAK vs THA,Grass,D,2017-09-15
2017-M-DC-2017-G2-EPA-M-SWE-LTU-01,Davis Cup G2 R3: SWE vs LTU,Clay,D,2017-09-15
2017-M-DC-2017-WG-PO-ARG-KAZ-01,Davis Cup WG PO: ARG vs KAZ,Hard,D,2017-09-15
2017-M-DC-2017-WG-PO-CAN-IND-01,Davis Cup WG PO: CAN vs IND,Hard,D,2017-09-15
2017-M-DC-2017-WG-PO-CRO-COL-01,Davis Cup WG PO: CRO vs COL,Clay,D,2017-09-15
2017-M-DC-2017-WG-PO-CZE-NED-01,Davis Cup WG PO: CZE vs NED,Clay,D,2017-09-15
2017-M-DC-2017-WG-PO-GER-POR-01,Davis Cup WG PO: GER vs POR,Clay,D,2017-09-15
2017-M-DC-2017-WG-PO-JPN-BRA-01,Davis Cup WG PO: JPN vs BRA,Hard,D,2017-09-15
2017-M-DC-2017-WG-PO-RUS-HUN-01,Davis Cup WG PO: RUS vs HUN,Clay,D,2017-09-15
2017-M-DC-2017-WG-PO-SUI-BLR-01,Davis Cup WG PO: SUI vs BLR,Hard,D,2017-09-15
2017-M-DC-2017-WG-M-BEL-AUS-01,Davis Cup WG SF: BEL vs AUS,Clay,D,2017-09-15
2017-M-DC-2017-WG-M-FRA-SRB-01,Davis Cup WG SF: FRA vs SRB,Clay,D,2017-09-15
2017-0341,Metz,Hard,A,2017-09-18
2017-0568,St. Petersburg,Hard,A,2017-09-18
2017-7581,Chengdu,Hard,A,2017-09-25
2017-6967,Shenzhen,Hard,A,2017-09-25
2017-M015,Beijing,Hard,A,2017-10-02
2017-0329,Tokyo,Hard,A,2017-10-02
2017-5014,Shanghai Masters,Hard,M,2017-10-09
2017-7485,Antwerp,Hard,A,2017-10-16
2017-M014,Moscow,Hard,A,2017-10-16
2017-0429,Stockholm,Hard,A,2017-10-16
2017-0328,Basel,Hard,A,2017-10-23
2017-0337,Vienna,Hard,A,2017-10-23
2017-0352,Paris Masters,Hard,M,2017-10-30
2017-0605,Tour Finals,Hard,F,2017-11-13
2017-M-DC-2017-WG-M-BEL-FRA-01,Davis Cup WG F: BEL vs FRA,Hard,D,2017-11-24
2017-7696,NextGen Finals,Hard,F,2017-11-06
2018-M020,Brisbane,Hard,A,2018-01-01
2018-0451,Doha,Hard,A,2018-01-01
2018-0891,Pune,Hard,A,2018-01-01
2018-0301,Auckland,Hard,A,2018-01-08
2018-M001,Sydney,Hard,A,2018-01-08
2018-580,Australian Open,Hard,G,2018-01-15
2018-M-DC-2018-G1-EPA-M-AUT-BLR-01,Davis Cup G1 R1: AUT vs BLR,Clay,D,2018-02-02
2018-M-DC-2018-G1-AM-M-CHI-ECU-01,Davis Cup G1 R1: CHI vs ECU,Clay,D,2018-02-02
2018-M-DC-2018-G1-AO-M-CHN-NZL-01,Davis Cup G1 R1: CHN vs NZL,Hard,D,2018-02-02
2018-M-DC-2018-G1-AM-M-COL-BAR-01,Davis Cup G1 R1: COL vs BAR,Hard,D,2018-02-02
2018-M-DC-2018-G1-AM-M-DOM-BRA-01,Davis Cup G1 R1: DOM vs BRA,Hard,D,2018-02-02
2018-M-DC-2018-G1-AO-M-KOR-PAK-01,Davis Cup G1 R1: KOR vs PAK,Grass,D,2018-02-02
2018-M-DC-2018-G1-EPA-M-RSA-ISR-01,Davis Cup G1 R1: RSA vs ISR,Hard,D,2018-02-02
2018-M-DC-2018-G1-EPA-M-UKR-SWE-01,Davis Cup G1 R1: UKR vs SWE,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-AUS-GER-01,Davis Cup WG R1: AUS vs GER,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-CAN-CRO-01,Davis Cup WG R1: CAN vs CRO,Clay,D,2018-02-02
2018-M-DC-2018-WG-M-FRA-NED-01,Davis Cup WG R1: FRA vs NED,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-GBR-ESP-01,Davis Cup WG R1: GBR vs ESP,Clay,D,2018-02-02
2018-M-DC-2018-WG-M-HUN-BEL-01,Davis Cup WG R1: HUN vs BEL,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-ITA-JPN-01,Davis Cup WG R1: ITA vs JPN,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-KAZ-SUI-01,Davis Cup WG R1: KAZ vs SUI,Hard,D,2018-02-02
2018-M-DC-2018-WG-M-USA-SRB-01,Davis Cup WG R1: USA vs SRB,Clay,D,2018-02-02
2018-M-DC-2018-G2-AM-M-BOL-PER-01,Davis Cup G2 R1: BOL vs PER,Clay,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-EGY-NOR-01,Davis Cup G2 R1: EGY vs NOR,Hard,D,2018-02-03
2018-M-DC-2018-G2-AM-M-ESA-URU-01,Davis Cup G2 R1: ESA vs URU,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-EST-LTU-01,Davis Cup G2 R1: EST vs LTU,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01,Davis Cup G2 R1: GEO vs MAR,Clay,D,2018-02-03
2018-M-DC-2018-G2-AO-M-IRI-HKG-01,Davis Cup G2 R1: IRI vs HKG,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01,Davis Cup G2 R1: IRL vs DEN,Hard,D,2018-02-03
2018-M-DC-2018-G2-AO-M-LBN-TPE-01,Davis Cup G2 R1: LBN vs TPE,Hard,D,2018-02-03
2018-M-DC-2018-G2-AO-M-PHI-INA-01,Davis Cup G2 R1: PHI vs INA,Hard,D,2018-02-03
2018-M-DC-2018-G2-AM-M-PUR-MEX-01,Davis Cup G2 R1: PUR vs MEX,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01,Davis Cup G2 R1: ROU vs LUX,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,D,2018-02-03
2018-M-DC-2018-G2-AO-M-THA-SRI-01,Davis Cup G2 R1: THA vs SRI,Clay,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01,Davis Cup G2 R1: TUN vs FIN,Hard,D,2018-02-03
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01,Davis Cup G2 R1: TUR vs ZIM,Hard,D,2018-02-03
2018-M-DC-2018-G2-AM-M-VEN-GUA-01,Davis Cup G2 R1: VEN vs GUA,Hard,D,2018-02-03
2018-0375,Montpellier,Hard,A,2018-02-05
2018-7161,Quito,Clay,A,2018-02-05
2018-7434,Sofia,Hard,A,2018-02-05
2018-0506,Buenos Aires,Clay,A,2018-02-12
2018-0424,New York,Hard,A,2018-02-12
2018-0407,Rotterdam,Hard,A,2018-02-12
2018-0499,Delray Beach,Hard,A,2018-02-19
2018-0496,Marseille,Hard,A,2018-02-19
2018-6932,Rio de Janeiro,Clay,A,2018-02-19
2018-M004,Acapulco,Hard,A,2018-02-26
2018-0495,Dubai,Hard,A,2018-02-26
2018-0533,Sao Paulo,Clay,A,2018-02-26
2018-M006,Indian Wells Masters,Hard,M,2018-03-05
2018-M007,Miami Masters,Hard,M,2018-03-19
2018-M-DC-2018-G1-AM-M-ARG-CHI-01,Davis Cup G1 R2: ARG vs CHI,Clay,D,2018-04-06
2018-M-DC-2018-G1-EPA-M-AUT-RUS-01,Davis Cup G1 R2: AUT vs RUS,Hard,D,2018-04-06
2018-M-DC-2018-G1-EPA-M-BIH-SVK-01,Davis Cup G1 R2: BIH vs SVK,Clay,D,2018-04-06
2018-M-DC-2018-G1-AM-M-COL-BRA-01,Davis Cup G1 R2: COL vs BRA,Hard,D,2018-04-06
2018-M-DC-2018-G1-EPA-M-CZE-ISR-01,Davis Cup G1 R2: CZE vs ISR,Clay,D,2018-04-06
2018-M-DC-2018-G1-AO-M-IND-CHN-01,Davis Cup G1 R2: IND vs CHN,Hard,D,2018-04-06
2018-M-DC-2018-G1-AO-M-PAK-UZB-01,Davis Cup G1 R2: PAK vs UZB,Grass,D,2018-04-06
2018-M-DC-2018-G1-EPA-M-POR-SWE-01,Davis Cup G1 R2: POR vs SWE,Hard,D,2018-04-06
2018-M-DC-2018-WG-M-ESP-GER-01,Davis Cup WG QF: ESP vs GER,Clay,D,2018-04-06
2018-M-DC-2018-WG-M-FRA-ITA-01,Davis Cup WG QF: FRA vs ITA,Clay,D,2018-04-06
2018-M-DC-2018-WG-M-KAZ-CRO-01,Davis Cup WG QF: KAZ vs CRO,Clay,D,2018-04-06
2018-M-DC-2018-WG-M-USA-BEL-01,Davis Cup WG QF: USA vs BEL,Hard,D,2018-04-06
2018-M-DC-2018-G2-EPA-M-EGY-DEN-01,Davis Cup G2 R2: EGY vs DEN,Hard,D,2018-04-07
2018-M-DC-2018-G2-EPA-M-FIN-LTU-01,Davis Cup G2 R2: FIN vs LTU,Hard,D,2018-04-07
2018-M-DC-2018-G2-AO-M-HKG-LBN-01,Davis Cup G2 R2: HKG vs LBN,Hard,D,2018-04-07
2018-M-DC-2018-G2-AM-M-MEX-PER-01,Davis Cup G2 R2: MEX vs PER,Hard,D,2018-04-07
2018-M-DC-2018-G2-EPA-M-POL-ZIM-01,Davis Cup G2 R2: POL vs ZIM,Hard,D,2018-04-07
2018-M-DC-2018-G2-EPA-M-ROU-MAR-01,Davis Cup G2 R2: ROU vs MAR,Hard,D,2018-04-07
2018-M-DC-2018-G2-AO-M-THA-PHI-01,Davis Cup G2 R2: THA vs PHI,Clay,D,2018-04-07
2018-M-DC-2018-G2-AM-M-VEN-URU-01,Davis Cup G2 R2: VEN vs URU,Clay,D,2018-04-07
2018-0717,Houston,Clay,A,2018-04-09
2018-0360,Marrakech,Clay,A,2018-04-09
2018-0410,Monte Carlo Masters,Clay,M,2018-04-16
2018-0425,Barcelona,Clay,A,2018-04-23
2018-7648,Budapest,Clay,A,2018-04-23
2018-7290,Estoril,Clay,A,2018-04-30
2018-7163,Istanbul,Clay,A,2018-04-30
2018-0308,Munich,Clay,A,2018-04-30
2018-M021,Madrid Masters,Clay,M,2018-05-07
2018-M009,Rome Masters,Clay,M,2018-05-14
2018-0322,Geneva,Clay,A,2018-05-21
2018-7694,Lyon,Clay,A,2018-05-21
2018-520,Roland Garros,Clay,G,2018-05-28
2018-M010,s Hertogenbosch,Grass,A,2018-06-11
2018-0321,Stuttgart,Grass,A,2018-06-11
2018-0500,Halle,Grass,A,2018-06-18
2018-0311,Queen's Club,Grass,A,2018-06-18
2018-7650,Antalya,Grass,A,2018-06-25
2018-M016,Eastbourne,Grass,A,2018-06-25
2018-540,Wimbledon,Grass,G,2018-07-02
2018-0316,Bastad,Clay,A,2018-07-16
2018-0315,Newport,Grass,A,2018-07-16
2018-0439,Umag,Clay,A,2018-07-16
2018-6116,Atlanta,Hard,A,2018-07-23
2018-0314,Gstaad,Clay,A,2018-07-23
2018-0414,Hamburg,Clay,A,2018-07-23
2018-7480,Los Cabos,Hard,A,2018-07-30
2018-0319,Kitzbuhel,Clay,A,2018-07-30
2018-M035,Washington,Hard,A,2018-07-30
2018-0421,Canada Masters,Hard,M,2018-08-06
2018-M024,Cincinnati Masters,Hard,M,2018-08-13
2018-6242,Winston-Salem,Hard,A,2018-08-20
2018-560,US Open,Hard,G,2018-08-27
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01,Davis Cup G2 R3: EGY vs FIN,Clay,D,2018-09-14
2018-M-DC-2018-WG-PO-ARG-COL-01,Davis Cup WG PO: ARG vs COL,Clay,D,2018-09-14
2018-M-DC-2018-WG-PO-AUT-AUS-01,Davis Cup WG PO: AUT vs AUS,Clay,D,2018-09-14
2018-M-DC-2018-WG-PO-CAN-NED-01,Davis Cup WG PO: CAN vs NED,Hard,D,2018-09-14
2018-M-DC-2018-WG-PO-GBR-UZB-01,Davis Cup WG PO: GBR vs UZB,Hard,D,2018-09-14
2018-M-DC-2018-WG-PO-HUN-CZE-01,Davis Cup WG PO: HUN vs CZE,Clay,D,2018-09-14
2018-M-DC-2018-WG-PO-JPN-BIH-01,Davis Cup WG PO: JPN vs BIH,Hard,D,2018-09-14
2018-M-DC-2018-WG-PO-SRB-IND-01,Davis Cup WG PO: SRB vs IND,Clay,D,2018-09-14
2018-M-DC-2018-WG-PO-SUI-SWE-01,Davis Cup WG PO: SUI vs SWE,Hard,D,2018-09-14
2018-M-DC-2018-WG-M-CRO-USA-01,Davis Cup WG SF: CRO vs USA,Clay,D,2018-09-14
2018-M-DC-2018-WG-M-FRA-ESP-01,Davis Cup WG SF: FRA vs ESP,Hard,D,2018-09-14
2018-M-DC-2018-G2-EPA-M-ROU-POL-01,Davis Cup G2 R3: ROU vs POL,Clay,D,2018-09-15
2018-M-DC-2018-G2-AO-M-THA-LBN-01,Davis Cup G2 R3: THA vs LBN,Hard,D,2018-09-15
2018-M-DC-2018-G2-AM-M-URU-MEX-01,Davis Cup G2 R3: URU vs MEX,Clay,D,2018-09-15
2018-0341,Metz,Hard,A,2018-09-17
2018-0568,St. Petersburg,Hard,A,2018-09-17
2018-7581,Chengdu,Hard,A,2018-09-24
2018-6967,Shenzhen,Hard,A,2018-09-24
2018-M015,Beijing,Hard,A,2018-10-01
2018-0329,Tokyo,Hard,A,2018-10-01
2018-5014,Shanghai Masters,Hard,M,2018-10-08
2018-7485,Antwerp,Hard,A,2018-10-15
2018-M014,Moscow,Hard,A,2018-10-15
2018-0429,Stockholm,Hard,A,2018-10-15
2018-0328,Basel,Hard,A,2018-10-22
2018-0337,Vienna,Hard,A,2018-10-22
2018-0352,Paris Masters,Hard,M,2018-10-29
2018-7696,NextGen Finals,Hard,F,2018-11-05
2018-0605,Tour Finals,Hard,F,2018-11-12
2018-M-DC-2018-WG-M-FRA-CRO-01,Davis Cup WG F: FRA vs CRO,Clay,D,2018-11-23
2019-M020,Brisbane,Hard,A,2018-12-31
2019-0451,Doha,Hard,A,2018-12-31
2019-0891,Pune,Hard,A,2018-12-31
2019-0301,Auckland,Hard,A,2019-01-07
2019-M001,Sydney,Hard,A,2019-01-07
2019-580,Australian Open,Hard,G,2019-01-14
2019-9158,Cordoba,Clay,A,2019-02-04
2019-0375,Montpellier,Hard,A,2019-02-04
2019-7434,Sofia,Hard,A,2019-02-04
2019-0506,Buenos Aires,Clay,A,2019-02-11
2019-0424,New York,Hard,A,2019-02-11
2019-0407,Rotterdam,Hard,A,2019-02-11
2019-0499,Delray Beach,Hard,A,2019-02-18
2019-0496,Marseille,Hard,A,2019-02-18
2019-6932,Rio de Janeiro,Clay,A,2019-02-18
2019-M004,Acapulco,Hard,A,2019-02-25
2019-0495,Dubai,Hard,A,2019-02-25
2019-0533,Sao Paulo,Clay,A,2019-02-25
2019-M006,Indian Wells Masters,Hard,M,2019-03-04
2019-M007,Miami Masters,Hard,M,2019-03-18
2019-0717,Houston,Clay,A,2019-04-08
2019-0360,Marrakech,Clay,A,2019-04-08
2019-0410,Monte Carlo Masters,Clay,M,2019-04-15
2019-0425,Barcelona,Clay,A,2019-04-22
2019-7648,Budapest,Clay,A,2019-04-22
2019-7290,Estoril,Clay,A,2019-04-29
2019-0308,Munich,Clay,A,2019-04-29
2019-M021,Madrid Masters,Clay,M,2019-05-06
2019-M009,Rome Masters,Clay,M,2019-05-13
2019-0322,Geneva,Clay,A,2019-05-20
2019-7694,Lyon,Clay,A,2019-05-20
2019-520,Roland Garros,Clay,G,2019-05-27
2019-M010,s Hertogenbosch,Grass,A,2019-06-10
2019-0321,Stuttgart,Grass,A,2019-06-10
2019-0500,Halle,Grass,A,2019-06-17
2019-0311,Queen's Club,Grass,A,2019-06-17
2019-7650,Antalya,Grass,A,2019-06-24
2019-M016,Eastbourne,Grass,A,2019-06-24
2019-540,Wimbledon,Grass,G,2019-07-01
2019-0316,Bastad,Clay,A,2019-07-15
2019-0315,Newport,Grass,A,2019-07-15
2019-0439,Umag,Clay,A,2019-07-15
2019-6116,Atlanta,Hard,A,2019-07-22
2019-0314,Gstaad,Clay,A,2019-07-22
2019-0414,Hamburg,Clay,A,2019-07-22
2019-0319,Kitzbuhel,Clay,A,2019-07-29
2019-7480,Los Cabos,Hard,A,2019-07-29
2019-M035,Washington,Hard,A,2019-07-29
2019-0421,Canada Masters,Hard,M,2019-08-05
2019-M024,Cincinnati Masters,Hard,M,2019-08-12
2019-6242,Winston-Salem,Hard,A,2019-08-19
2019-560,US Open,Hard,G,2019-08-26
